,1970-01-01 00:00:00.000000013,1970-01-01 00:00:00.000000014,1970-01-01 00:00:00.000000015,1970-01-01 00:00:00.000000016,1970-01-01 00:00:00.000000017,1970-01-01 00:00:00.000000018,1970-01-01 00:00:00.000000019,1970-01-01 00:00:00.000000020,1970-01-01 00:00:00.000000021,1970-01-01 00:00:00.000000022
BGR1060,16.434293037732605,16.4300870986638,16.43153053740652,16.43103516280173,16.43120517070841,16.43114682559331,16.431166849088232,16.431159977213042,16.431162335575994,16.431161526208
BGR1061,20.15477870160407,9.738983653564505,18.996040408432435,10.768814414870386,18.08077645005494,11.582256919192726,17.35782794784232,12.224778712772814,16.78678553754356,12.732293691436604
BGR1062,8.906087924119173,8.904359626029082,8.903891843964061,8.903765233825677,8.9037309654594,8.903721690365462,8.903719179963685,8.903718500497028,8.903718316592228,8.903718266816458
BGR1063,8.943544132898838,10.335187835589418,9.348013819511014,10.048273904859196,9.55153859867697,9.903901912780848,9.653950070056949,9.831255485179293,9.705482416698926,9.794700587187693
BGR1064,3.4674911776686117,3.456394111714967,3.4506704603483738,3.4477183119964443,3.446195651140008,3.445410292205655,3.4450052193011005,3.4447962905542218,3.4446885291592197,3.4446329479219497
BGR1066,7.973063959529641,7.320987883513986,7.5801580356527944,7.477149858800067,7.5180908560983974,7.501818698770748,7.508286130479027,7.5057156247950525,7.506737282196226,7.506331220520549
BGR1067,12.69545678316928,13.382009795245486,12.927586254335933,13.228365292371606,13.029282230916232,13.161053599084992,13.073835262466439,13.131564330231486,13.093353956195157,13.118645074526366
BGR1068,7.593328642363243,7.575528655702268,7.583030452443893,7.579868823425595,7.581201290618938,7.5806397228919655,7.580876395369572,7.580776649855423,7.580818687559567,7.580800970787191
BGR1069,8.587545991011375,9.524265735795272,8.765534431505573,9.380097320048034,8.882309049235573,9.28551133687475,8.958922515301825,9.223455385392684,9.009187061628634,9.182741730100975
BGR1070,9.098860097446849,9.285609881381536,9.209676092670072,9.240551310550345,9.227997227640342,9.233101806928572,9.231026248729966,9.231870185437097,9.231527034777134,9.23166656227302
BGR1071,11.605698560900839,10.14146734096867,10.980685629426514,10.49969101184505,10.775371160054737,10.617366181747379,10.707926105383663,10.656022046050442,10.685770650809504,10.668720356545824
BGR1072,13.196333742750207,13.21805771286827,13.216360795508328,13.216493346258067,13.216482992364783,13.216483801135057,13.21648373795985,13.216483742894635,13.216483742509165,13.216483742539275
BGR1073,9.23498065938908,11.40060981871474,9.950168444545689,10.921609086098783,10.270981672356037,10.706742760997333,10.414889509254504,10.61035974001432,10.479442538012528,10.567125013821533
BGR1074,13.158443770406224,12.064834416678389,12.67429134443084,12.334647443691221,12.523927397789109,12.418443681033763,12.477228640875667,12.444468404415387,12.462725337750372,12.452550941872545
BGR1075,11.92415018990649,11.606812714424054,11.833739887279144,11.671464877995364,11.787507299476845,11.70452567684303,11.76386561138619,11.721431784234783,11.75177609958629,11.730076961517355
BGR1077,11.999077469155353,14.654950751714356,13.259453982860482,13.992701026185237,13.607425159881318,13.80986374385866,13.703494817416683,13.759385094310169,13.73001821851553,13.745448691253772
BGR1078,3.941283696450226,14.845379416172753,4.65621607228187,14.17732193168013,5.280472040641747,13.593995611597219,5.825552284881093,13.084653820508837,6.301498832001237,12.639912941831792
BGR1079,8.652937520593687,8.725861259625177,8.738826626917987,8.741131785036181,8.741541627181789,8.7416144944541,8.741627449781976,8.741629753155152,8.741630162679947,8.741630235490796
BGR1080,14.913367665154276,15.487357916824058,15.690235590131959,15.761942993188182,15.787288077096274,15.79624633316092,15.799412641546827,15.800531777762885,15.800927338055011,15.80106714940457
BGR1081,6.913086881556595,3.615038805977453,5.556047150845743,4.4137007360844125,5.086008680956549,4.690333632742185,4.923201241958397,4.786151095210968,4.866809555126071,4.819339433347465
BGR1082,8.998303920469343,7.433508748283826,8.385784280416248,7.806265180909096,8.158938724816636,7.944314860515908,8.074926878125751,7.995441312996747,8.043813240630158,8.014375903433468
BGR1083,11.625554052168704,12.376831564885128,12.088285846260026,12.199108585298008,12.156544517647301,12.17289224439274,12.166613517182347,12.16902500937306,12.168098819336288,12.168454544305051
BGR1084,10.107172553306771,5.422427698510195,8.351919545757184,6.5200326983230505,7.665558815747072,6.94923177429331,7.397169558088042,7.117062502875206,7.292220672644517,7.182689749142349
BGR1085,9.28781618163587,9.774384614672787,9.455237234746045,9.664570687552212,9.52726580203565,9.61732609261029,9.558254225590597,9.597000330571241,9.571586191372447,9.58825569845034
BGR1086,7.680672560441824,7.397080506710114,7.504837937648917,7.463892982493311,7.479450975460373,7.473539352300858,7.475785611728671,7.474932092943578,7.475256407360464,7.475133176515593
BGR1087,8.014011754784134,5.405960375117225,6.786847139765872,6.05570807109256,6.442824778577617,6.23785782819156,6.346381820926186,6.288921547565616,6.319345078173682,6.303236710417551
BGR1088,9.439317058356757,9.70505225718407,9.567931597773518,9.63868652719257,9.602176638320858,9.62101591915075,9.611294758304858,9.616310924741624,9.613722558380834,9.615058168054501
BGR1090,39.42868577799831,41.835093045149335,42.70555241244071,43.02041994149466,43.13431562069338,43.17551461564568,43.190417351175434,43.19580805370414,43.19775800938141,43.19846335847516
BGR1091,15.391198286440662,15.391201949670133,15.39120124858755,15.391201382763361,15.391201357084292,15.391201361998847,15.39120136105828,15.39120136123829,15.391201361203839,15.391201361210433
BGR1092,16.266957586435986,16.2392226210067,16.24219134944679,16.2418735791372,16.2419075930161,16.241903952197802,16.24190434190807,16.2419043001938,16.24190430465886,16.241904304180924
BGR1093,12.374486853162296,8.070703133425667,10.99619555932809,9.00759518083691,10.3593441822432,9.440494230002278,10.065081512001225,9.640518968483187,9.92911490783952,9.732942123677212
BGR1094,10.23363848128724,9.705635490196721,9.978206623768195,9.83749715031807,9.910135641632925,9.872637452697065,9.891995153387386,9.88200212207974,9.887160827460773,9.884497747521463
BGR1095,5.189156545343016,4.757262833925111,4.889969184673013,4.849193005110203,4.861722147915863,4.8578723654907385,4.859055273607494,4.8586918058947335,4.858803487247113,4.858769171339451
BGR1096,,,,,,,,,,
BGR1097,9.990816836828147,12.171877437450448,10.841746646588788,11.652933607782558,11.158227154453623,11.459926376301487,11.275933586534734,11.388142515940668,11.319711335271103,11.36144443541405
BGR1098,12.050462746266481,12.759601189384277,12.300255470666093,12.597797496983338,12.405064107256706,12.52990751164998,12.449039968965192,12.501422067095708,12.467491467581262,12.489470075244919
BGR1099,14.7548971651556,10.84880356171584,13.773582576761747,11.583585829290092,13.223397154954007,11.99555004199365,12.91492930789468,12.226522562749684,12.741983226632156,12.35601998922344
BGR1100,9.756972307461847,9.72638686778208,9.743925164895797,9.733868357837618,9.739635130264249,9.73632834869549,9.738224522765579,9.737137218984147,9.737760700515597,9.737403183852178
BGR1101,9.452123251802194,9.993419025982767,9.725060561623831,9.858104765602896,9.792145377086095,9.824846094617502,9.808634044276912,9.816671500213266,9.812686766846934,9.814662280010117
BGR1102,10.171050587378602,6.635640384471103,8.906140847385156,7.44798689742672,8.38443812327255,7.783033245266935,8.169265669664972,7.921220648561913,8.080519372872564,7.978215027257591
BGR1103,10.531931544358171,10.531951919969366,10.531956027589475,10.531956855664902,10.531957022600718,10.531957056254134,10.531957063038492,10.531957064406184,10.531957064681903,10.531957064737487
BGR1104,9.609052416990007,7.482504401572681,8.838914831710044,7.973733682896735,8.525586133770409,8.17358918151019,8.398109076645794,8.254899929555119,8.346245330362702,8.287981019610157
BGR1105,8.670000712928296,8.928696682995184,8.754081236453654,8.871943737995577,8.792388523695474,8.846086960768645,8.809841415213027,8.834306551336713,8.817792994253345,8.828939368676402
BGR1106,13.831261675573634,14.063378142775298,13.963123251168293,14.006424975566846,13.987722253875836,13.995800264705887,13.99231123995064,13.993818206702583,13.9931673231604,13.993448450388282
BGR1107,12.385709756739518,13.11985719855209,12.686835986579794,12.942244313761334,12.791597158864345,12.880453170447813,12.828043346977065,12.858956163648504,12.840722897988005,12.851477400891438
BGR1108,8.504987096681148,6.541975859988755,8.102491485479288,6.86194381469603,7.848129725524068,7.064151266960143,7.68738286735505,7.191938606753435,7.585797029862186,7.272695295137588
BGR1109,11.198436804549688,11.363830403862007,11.322392133316747,11.332774217465841,11.330173055065467,11.33082475907171,11.330661478950603,11.330702387703186,11.330692138286254,11.330694706209762
BGR1110,11.03629149142137,11.03809446393842,11.038053308567694,11.038054247996621,11.038054226552841,11.038054227042325,11.038054227031152,11.038054227031408,11.038054227031402,11.038054227031402
BGR1111,14.20257696936602,15.812204878466234,15.162209942742972,15.424688875965535,15.318695449556769,15.36149738533096,15.344213240756249,15.351192870258417,15.348374377982044,15.34951253276655
BGR1112,15.14786011657274,17.51719398489551,16.203443336053738,16.93189312964655,16.527981548515662,16.751942852103934,16.627760561107173,16.69661728389869,16.658437538336486,16.6796074824189
BGR1113,17.281647902895433,17.859409547602308,17.66744505910072,17.731226317658255,17.71003464322442,17.717075693769143,17.71473626594676,17.71551355372525,17.715255295579897,17.715341103271058
BGR1114,10.704178177460248,10.593984630705554,10.655314792470673,10.62118040935195,10.640178502253743,10.629604778608297,10.635489770976122,10.632214374689,10.634037354255863,10.63302274282876
BGR1115,17.172713709515374,18.028482805771315,17.69767089524454,17.825551792819795,17.776117285039792,17.795227023912346,17.787839833543174,17.79069547599409,17.789591579465107,17.790018309200235
BGR1116,11.378727345821568,11.47280487695236,11.495154541985025,11.500464072550596,11.50172543887468,11.502025097193599,11.502096285956437,11.502113198018057,11.502117215756487,11.50211817023634
BGR1117,11.595398217214706,14.457433443071098,12.417470191291837,13.871487958443744,12.83511258974559,13.573806386416384,13.047290085739192,13.422573344009658,13.15508395430424,13.345741469735986
BGR1118,15.863254637413725,15.864714207175174,15.864672477389187,15.864673670463395,15.864673636352842,15.864673637328078,15.864673637300196,15.864673637300994,15.864673637300971,15.864673637300971
BGR1120,12.010982241424399,12.08567039315695,12.040352484080595,12.067849655123291,12.051165425185026,12.061288776718195,12.055146314845917,12.058873325384747,12.056611918176143,12.057984053433033
BGR1122,11.793078335816768,11.010409770076663,11.410727960564563,11.205973789194505,11.310701157796823,11.257135354174961,11.284533114244265,11.270519747393388,11.277687284082537,11.274021242742366
BGR1123,11.815057046050152,12.284690163706367,11.967673294457054,12.18166947916012,12.037215440559876,12.134726381219286,12.068903482528333,12.113335973516321,12.083342668835726,12.10358907649057
BGR1124,17.668246132684864,25.980427205144053,20.813675884135776,24.02526607694216,22.028980417790805,23.26984746298844,22.498539500724124,22.977975210581,22.679963766214247,22.865204079248233
BGR1125,12.523690680110962,19.93586033083595,14.765041300368424,18.37226707983098,15.855822828475556,17.61132471755422,16.38666540674341,17.241002526450377,16.645006637907336,17.06078056481109
BGR1126,9.74008359886868,9.119155185472804,9.499082149379904,9.266616546599314,9.408855086134393,9.321823706493388,9.375075526056317,9.342492378478283,9.362429002518658,9.350230396562148
BGR1127,10.812448135924143,10.227884961347058,10.600109788615805,10.36309293900757,10.514015131410531,10.41791433436861,10.47910721160587,10.440142204656544,10.46495345451287,10.449154711804225
BGR1128,16.25631413251408,19.366788985039815,17.673322447602384,18.595313156220914,18.09334465079935,18.366636320747634,18.21784543833879,18.298853127640815,18.25474931146731,18.278761187596924
BGR1129,3.8361943933701017,3.834752893640125,3.834731234012729,3.8347309085603896,3.8347309036702213,3.8347309035967427,3.8347309035956387,3.8347309035956223,3.834730903595622,3.834730903595622
BGR1130,12.043448633161514,12.135173845529472,12.119472217403446,12.122160040297974,12.121699935660775,12.121778696905649,12.121765214464498,12.121767522404394,12.121767127328567,12.121767194958105
BGR1131,18.465880572655415,18.78533779935488,18.71046450733233,18.728013053396584,18.723900085198572,18.724864068615542,18.724638133479782,18.72469108738404,18.7246786762291,18.72468158511314
BGR1132,13.440643614722696,6.180061491285715,12.522198958658166,6.982325299601061,11.821419424602693,7.594458054763278,11.286719862567788,8.061519520154972,10.87874045143149,8.417890602431116
BGR1133,10.526435307781563,10.526427809304016,10.526429533914973,10.526429137263394,10.5264292284912,10.526429207509278,10.52642921233501,10.526429211225116,10.526429211480385,10.526429211421675
BGR1134,14.008529065353464,13.871709133321314,13.931070063941357,13.905315628664708,13.916489492172083,13.911641580566169,13.913744903818976,13.91283235238128,13.913228273514815,13.913056498492056
BGR1135,8.419604332423136,5.194601148973972,7.270544935849159,5.934253973910758,6.794428293778129,6.24073162019889,6.597147754988853,6.3677216681073,6.515403897400316,6.420340423383889
BGR1136,7.7047622677619865,6.739228555513092,7.104117563865646,6.966220785402681,7.018333951530424,6.99863964021925,7.006082402324141,7.003269676005624,7.0043326455364765,7.003930934137795
BGR1137,9.26681974039818,6.900099991875758,8.92324203082378,7.1938003796463885,8.67217825289863,7.40841712245871,8.488717513655304,7.565244788383829,8.354656586500203,7.6798440338911025
BGR1138,18.376209587791788,20.38328950204372,21.702976499869038,22.570691711337492,23.141228277549388,23.516365153200088,23.76302362139843,23.925205491225064,24.031842652692042,24.101958284099485
BGR1139,0.6816643565145863,0.40094342099300395,0.3267215203233871,0.30709743874651824,0.30190888153818407,0.3005370402217533,0.3001743288702347,0.3000784289123134,0.30005307320758895,0.30004636922381245
BGR1141,32.01528219455476,34.21710397946112,35.67998028478306,36.6519059416833,37.297647129167416,37.72667344229436,38.011715779569506,38.20109608458412,38.32691914746762,38.41051518535637
BGR1142,15.11084631120923,16.07317583370661,15.706107477516642,15.846121033129421,15.79271464321662,15.813085831356476,15.805315500747966,15.808279394525345,15.807148854942644,15.807580084886784
BGR1143,9.357429512255955,11.665759316039757,9.852527013492136,11.276851812146464,10.15802046923947,11.03688150925908,10.34652122165981,10.888810963714498,10.462833152388766,10.797445964820612
BGR1144,1.2690536409110056,-0.14259376646269173,-0.801238237127076,-1.1085476519786601,-1.2519316484481986,-1.3188315527466257,-1.35004561641718,-1.364609430536901,-1.3714045945358093,-1.3745750726394494
BGR1145,9.895531771026304,10.066905247590892,9.986660336649189,10.024234679313674,10.006640651105533,10.014878980950794,10.011021417586885,10.012827705437223,10.011981918734454,10.012377954807246
BGR1146,10.719073146609432,10.709793308487004,10.70920984523235,10.709173160393126,10.709170853859822,10.709170708838172,10.709170699720039,10.709170699146743,10.709170699110697,10.70917069910843
BGR1147,1.6791717663166885,1.6788909160262273,1.6789165972157365,1.6789142489059181,1.6789144636373659,1.6789144440021395,1.6789144457976013,1.6789144456334228,1.6789144456484355,1.6789144456470628
BGR1148,11.15412993333875,8.78174761053544,10.579202318436234,9.217346180873623,10.24916752872998,9.46739971601697,10.059712439788184,9.610941900715009,9.950956539363593,9.693341690728273
BGR1149,16.973987670790308,21.35101529460829,19.175208212362946,20.25679527692424,19.71914164587755,19.986407626073923,19.853550522456363,19.91959338346201,19.886763678681103,19.903083224799943
BGR1150,13.766408689093337,13.769637076858507,13.769210962487213,13.769267205253147,13.769259781779702,13.769260761602744,13.769260632276062,13.769260649345869,13.769260647092828,13.769260647390206
BGR1151,8.63981850319784,8.534169437782966,8.609294586061456,8.555874445696727,8.59386054571757,8.56684931390609,8.586056514528769,8.572398619978285,8.582110502892231,8.57520455780783
BGR1152,,,,,,,,,,
BGR1153,11.411424069839615,11.730213006086466,11.497652992675102,11.667308064380649,11.543542835211602,11.633830922666201,11.567964776003354,11.616014849922498,11.580961795802702,11.606533381919157
BGR1154,11.907626162033003,14.4957438399885,13.001274951996178,13.864233107338375,13.365931146116527,13.653667976715314,13.48751875370197,13.583459076150403,13.52805980732102,13.560049266064812
BGR1156,5.595289713643972,5.478439772631661,5.502656070609007,5.497637419485633,5.498677498325169,5.498461949571957,5.498506620478858,5.49849736275923,5.498499281354098,5.498498883739306
BGR1157,19.064913886866492,19.509140453031623,19.62804835519205,19.659876909072228,19.66839658542424,19.670677081277624,19.671287510726167,19.671450906818773,19.67149464370457,19.671506350931768
BGR1158,13.688239576412636,17.06461529060182,15.10983602387984,16.241570849938366,15.586344074046902,15.965692767715996,15.746065858860419,15.873220584574414,15.799603356359299,15.842224629455089
BGR1159,8.829092039096052,6.602894574315604,8.133845042555334,7.081014207338027,7.805043358234633,7.307130309136047,7.64954387653957,7.414066916547722,7.576003837176972,7.464640218996273
BGR1160,11.474738955025932,10.3924195687469,10.862263919271,10.6583003605304,10.746842732589839,10.708405711298782,10.72509155979556,10.717848086427809,10.720992541829009,10.719627506124707
BGR1161,10.697086778202072,10.745945339560198,10.72487292322616,10.733961335119835,10.730041555373662,10.731732133819957,10.731002997065303,10.731317469551422,10.73118183937794,10.731240335891215
BGR1162,17.724152898549214,17.731092076111462,17.728751105352973,17.729540845065344,17.729274421911175,17.729364301267584,17.729333979958863,17.729344209023683,17.72934075819087,17.729341922348816
BGR1163,10.35262486356856,8.492781052832797,10.07025103629799,8.732283012117914,9.867111853549138,8.904580256328542,9.720973920133906,9.028530559078408,9.615842574748516,9.117700166068769
BGR1164,9.872897575271912,8.691269140654367,9.287217410964333,8.986653942380917,9.138241593772046,9.06178913545241,9.100347542614706,9.080900806753347,9.090708668734514,9.0857621236008
BGR1165,3.9632218041132874,2.3099420454931927,3.834991356056388,2.4282267794486883,3.7258809341641235,2.5288744604079842,3.6330396133553142,2.6145148921334815,3.55404156074,2.687385756878946
BGR1166,7.315483237963547,7.630402882620318,7.4447215849086295,7.554202034619773,7.489650736149396,7.527711140040736,7.505270160870708,7.51850169534279,7.510700186185841,7.515300071804125
BGR1167,7.973848271141529,7.611068527248139,7.731363164692904,7.691474499348292,7.7047012371046195,7.700315364823277,7.701769682284062,7.701287443144144,7.701447349488075,7.701394325922145
BGR1168,11.560558800131693,9.691832309052206,11.084507954045263,10.046611043279883,10.820107730214254,10.24365633268842,10.67325896618707,10.353095942034276,10.591698674051711,10.413879065192026
BGR1169,7.9753433340112,7.455763705060148,7.735338154629462,7.584905249841064,7.66584991012006,7.622295356434494,7.645731110444832,7.633120843100614,7.639906152522384,7.636255125728708
BGR1170,9.86866947525509,9.86210214452533,9.865758679683072,9.863722806980757,9.8648563329777,9.864225212385394,9.86457660547484,9.864380958074303,9.864489889941453,9.86442923924204
BGR1171,9.826715712905825,9.813295010121598,9.81426981137031,9.814199007516759,9.814204150294001,9.814203776752782,9.814203803884629,9.81420380191393,9.81420380205707,9.814203802046674
