devId,_month,BMS_PCB_board_surface_temperature,Battery_control,Battery_status,Cell_series_numbe_23_series,Internal_temperature_of_battery,Location_type,Mileage,Number_of_cycles,SOC,Speed_information,Surface_temperature_in_the_middle_of_cells,Total_charged_capacity,Total_current,Total_discharged_capacity,Total_voltage,alarmDesc,alarmFlag,times_100_of_battery_capacity,Maximum_Charge_Current,Nominal_Capacity,Total_charge_protect_voltage,total_cell_voltage
BGU9016,9,27.90934065934066,0.0,24.0,0.0,9.287733467945484,24.0,435.8534798534798,7554.473611111111,47.17989417989418,15.30722891566265,1174733808019.8667,3150.901856763926,2970.3229166666665,3152.544,3490.219321148825,3204.0,3204.0,1801.7058823529408,636.5448717948718,627.732905982906,5585.758160237388,20776061343.907463
BGU9017,8,30.25,4.0,0.0,24.0,28.40625,5.0,8288.0,138.0,8.308823529411764,0.0,28.0,4028.0,0.0,4004.0,7729.6875,11.0,0.0,249.3125,40.0,29.0,8328.0,2166.061295971979
BGU9017,9,32.270001292490626,0.0,0.0,24.0,18.86728222346577,5.0,6742.105069537909,4383.354216345112,69.56497928807133,5.2171169176262175,123881649431.98325,3865.911381407472,670.3107715813599,3874.1130762539865,7009.459951085295,0.0,0.0,2136.209109730849,88.09222885091668,77.36685680443863,8220.736842105263,4524852222.047783
BGU9018,8,32.26315789473684,4.0,0.0,24.0,30.5,5.0,7720.0,126.0,100.0,0.0,30.73684210526316,3654.0,7.315789473684211,3683.0,8264.105263157895,0.0,0.0,2927.736842105264,40.0,29.0,8328.0,2318.0436046511627
BGU9018,9,32.18756268806419,0.0,0.0,24.0,19.06321383248731,1.0,6726.145355526578,4292.950052246604,64.41494182486221,7.638998440796112,122401644555.68307,3714.095738793581,637.0581979320532,3720.320132927167,7033.793800738007,0.0,0.0,1943.726683937824,86.29363523984684,75.5036125314871,8223.17148751065,4375902555.158029
BGU9019,8,23.68421052631579,4.0,2.0,24.0,22.973684210526315,5.0,5067.0,68.0,0.0,1.271186440677966,22.76315789473684,2001.0,-3.631578947368421,1972.0,7519.605263157895,,,1.3157894736842106,40.0,29.0,8328.0,3761.0815789473686
BGU9019,9,31.78356598071665,0.0,0.0,24.0,17.20734654422426,1.0,4136.179463373875,4884.74120891749,72.01127466332602,7.488120442248882,152110528337.65674,2675.337399678973,817.7276408450704,2688.024115755627,6831.74081237911,0.0,0.0,2254.5267436884897,76.80532076177026,66.02256248311969,8178.231133331968,5965583955.877321
BGU9020,8,29.423076923076923,4.0,0.0,24.0,28.846153846153847,5.0,8857.0,157.0,64.0,0.0,28.692307692307693,4563.0,0.0,4570.3,7916.384615384615,0.0,0.0,1798.3333333333333,40.0,29.0,8328.0,1991.64570230608
BGU9020,9,31.87013656274156,0.0,0.0,100.0,19.74640598044853,5.0,7397.520868824531,4437.64382094667,63.00842620277249,5.672428242195684,121863266836.24442,4237.992171643955,644.6830391404451,4243.449637155298,6968.143800891074,0.0,0.0,1883.4712131596984,100.84283793533154,90.00337948684297,8213.033137863258,4418548268.062187
BGU9021,8,29.62857142857143,4.0,0.0,24.0,28.11764705882353,5.0,9703.0,156.0,12.0,0.0,27.705882352941178,4549.0,0.0,4527.0,7712.735294117647,0.0,0.0,347.27777777777777,40.0,29.0,8328.0,2145.823802163833
BGU9021,9,33.4480853735091,0.0,0.0,24.0,19.085318220111816,5.0,7844.931708934195,4411.965733389052,46.98166048728814,5.747473716443809,115757408544.98346,4140.234502103787,681.010567048668,4134.615276607695,6849.432508939213,0.0,0.0,1277.5979138627188,93.2615363381232,82.39270205158894,8216.145654518663,4253259849.9764585
BGU9022,8,28.0,4.0,0.0,24.0,25.0,5.0,4863.0,76.0,35.0,0.0,25.0,2222.0,0.0,2213.0,7677.085714285714,0.0,0.0,997.2857142857144,40.0,29.0,8328.0,3017.5127272727277
BGU9022,9,32.58507538325098,0.0,0.0,24.0,19.72797860408938,1.0,4561.228081144922,4222.199833298604,63.05146431617856,8.088754494932985,112429002839.12108,2815.3683195592284,630.7587804513525,2821.30750137893,7032.107538139396,0.0,0.0,1912.1324632952687,70.86592904971357,60.069605322848936,8223.856434382631,3982980917.4587946
BGU9023,8,24.205128205128204,4.0,0.0,24.0,23.33333333333333,5.0,9373.0,150.0,51.0,0.0,23.384615384615383,4364.0,0.0,4364.0,7905.051282051282,0.0,0.0,1442.3,40.0,29.0,8328.0,2611.145867098865
BGU9023,9,31.93313373253493,0.0,0.0,24.0,18.846321321321323,1.0,8128.427065280185,4247.742723386933,63.59914474840373,8.335619374196314,120974714788.43228,4154.007842076799,627.2718948456653,4158.487020010817,7037.790811050377,0.0,0.0,1950.4849551856596,92.8609454153053,82.03808838304317,8222.788948158273,4517037105.669927
BGU9024,8,40.2,1.0,1.0,24.0,40.13333333333333,5.0,2287.0,51.0,68.29508196721312,0.0,40.13333333333333,1487.1818181818182,954.6206896551724,1498.909090909091,8152.931034482759,0.0,0.0,2001.1875,40.0,29.0,8328.0,2438.048598130841
BGU9024,9,32.47925680834818,0.0,0.0,24.0,19.249939628109157,5.0,2102.26245995016,4447.956317920307,55.8852701181767,5.307786293457736,125243094431.4625,2364.0072358900143,665.5202364711232,2366.3509991311903,6920.010010617321,0.0,0.0,1653.820926966292,65.13405171718475,54.30741792827399,8212.50343615151,4596426654.353074
BGU9025,8,36.58620689655172,4.0,0.0,24.0,34.93103448275862,5.0,6581.0,112.0,100.0,0.0,35.06896551724138,3136.0,0.0,3164.0,8235.655172413793,0.0,0.0,2824.4615384615386,40.0,28.0,8328.0,1968.2628774422733
BGU9025,9,33.215343375031914,0.0,0.0,24.0,19.18559870550162,1.0,5964.068075117371,4243.325634623388,68.02786903817832,8.555717407137655,120534731726.3651,3404.4931394072446,654.0522747815608,3412.391375995606,7043.549291528489,0.0,0.0,1984.874917491749,78.60428786581224,66.85224083429348,8226.636078821773,4313029071.185033
BGU9026,8,26.529411764705884,4.0,0.0,24.0,23.352941176470587,5.0,5677.0,92.0,95.62337662337664,0.0,23.91176470588235,2669.0,0.0,2694.0,7999.424242424242,0.0,0.0,2669.1111111111118,40.0,29.0,8328.0,2729.513863216266
BGU9026,9,34.338450111413714,0.0,0.0,24.0,19.30672303064792,1.0,5121.199244295887,4299.33374561946,65.75046992481202,7.95267347291919,118530373470.93443,3093.932968536252,634.4054330363663,3101.3217415115005,7034.686824423021,0.0,0.0,1992.3087378640776,75.41686050931204,64.65372271655639,8219.418564371348,4394436429.547034
BGU9027,8,23.0,4.0,2.0,24.0,22.0,5.0,5937.0,99.0,34.0,0.0,22.0,2890.0,0.0,2880.0,7871.869565217391,,,950.4545454545456,40.0,29.0,8328.0,1949.3127802690583
BGU9027,9,29.33632228719948,0.0,0.0,24.0,17.261101594412967,5.0,4559.723916993402,4612.075229749947,52.73145411836023,4.412617220801364,145180893461.20932,3119.3979532163744,721.2439557011387,3120.965184318314,6893.937578027466,0.0,0.0,1346.013644524237,79.58280307006035,68.75584181161798,8208.79023408331,5765083245.885219
BGU9028,8,24.97222222222222,4.0,0.0,24.0,23.72222222222222,5.0,8440.0,136.0,70.0,0.0,23.944444444444443,3952.0,0.0,3963.0,7995.277777777777,0.0,0.0,1965.235294117647,40.0,29.0,8328.0,2210.2195121951218
BGU9028,9,32.69723743155799,0.0,0.0,24.0,19.940269587194607,1.0,7222.996121378052,4282.730280957336,57.991329832702405,7.289141182933529,100287857741.60188,3870.278624896036,618.781847602236,3876.129891756869,7014.872021182701,0.0,0.0,1746.187358184765,85.28044647295404,74.42032917344909,8224.025944945364,3640019929.624134
BGU9029,8,27.272727272727277,4.0,0.0,24.0,27.75757575757576,1.0,1429.9473684210527,31.0,60.26605504587156,7.144736842105263,27.393939393939394,909.9444444444443,-289.3030303030303,915.2777777777778,7884.454545454545,0.0,0.0,1698.3636363636365,40.0,29.0,8328.0,2325.2580645161293
BGU9029,9,30.06115061409179,0.0,0.0,24.0,18.030403458213257,1.0,1465.905992166014,4381.802578735997,63.311194681351154,6.710399836384088,125304335524.81328,1983.2447293447292,681.0097177232763,1990.2151212553492,6970.996294580825,0.0,0.0,1921.1214434420544,55.949472180331774,45.09131622411383,8214.672939068101,4801768640.0307045
BGU9030,8,42.193548387096776,4.0,0.0,24.0,37.096774193548384,5.0,8746.0,145.0,100.0,0.0,37.74193548387097,4205.0,18.967741935483872,4234.0,7956.225806451613,0.0,0.0,2927.0714285714284,40.0,29.0,8328.0,2289.0359281437127
BGU9030,9,32.48625712476251,0.0,0.0,100.0,18.849341021416805,1.0,7482.656026207527,4362.313904196693,55.66906386379003,7.118523256876542,116119289102.05109,4001.205957446809,645.4512743628186,4005.472293265132,6861.931344625993,0.0,0.0,1568.452530598743,91.76453234265736,80.96090955943215,8219.807824392055,4097059211.857213
BGU9031,8,28.428571428571427,4.0,0.0,24.0,26.821428571428573,5.0,7543.0,123.0,95.57894736842104,0.0,27.25,3568.0,0.0,3593.0,7994.571428571428,0.0,0.0,2670.214285714286,40.0,29.0,8328.0,2351.426470588235
BGU9031,9,32.19051901336074,0.0,0.0,100.0,19.18362259085243,1.0,6450.664602191519,4239.215649255297,57.37073449194469,6.553173241852488,124835858933.18633,3653.893347993403,655.6895666616336,3655.747249724972,6978.554783134351,0.0,0.0,1671.7438180019783,82.48215899160162,71.73795586905943,8225.056447466988,4297861640.053536
BGU9032,8,29.294117647058822,4.0,0.0,24.0,27.0,5.0,6458.0,93.0,100.0,0.0,27.0,2697.0,0.0,2726.0,8120.0,0.0,0.0,2921.722222222222,40.0,29.0,8328.0,2477.306779661017
BGU9032,9,30.378240976105744,2.0,0.0,100.0,15.457752613240418,5.0,4038.167930419269,5592.193925233645,88.89136817381092,2.4912221471978397,186648146790.8965,3098.890340909091,1041.388496143959,3111.015358361775,6599.282636655948,0.0,0.0,2749.876663708962,104.72584757767494,94.51034678257582,8101.27413091716,7350352170.688527
BGU9033,8,35.666666666666664,4.0,0.0,24.0,34.333333333333336,5.0,5637.840909090909,101.0,67.6891891891892,0.1136363636363636,33.86666666666667,2937.5714285714284,478.1,2948.214285714286,8102.933333333333,0.0,0.0,2075.4117647058824,40.0,29.0,8328.0,2521.057591623037
BGU9033,9,33.03490423387097,0.0,0.0,24.0,19.92739750767564,1.0,5211.949657700021,4191.728390004097,63.30706429300374,8.421854628422425,112741851117.00244,3260.3781808337844,633.8644825018615,3267.2868364030337,7009.936848376527,0.0,0.0,1899.0083816892327,76.33703355564508,65.55569489855333,8223.77575318356,4112029967.375316
BGU9034,8,26.08333333333333,4.0,0.0,24.0,24.38888888888889,5.0,8213.0,133.0,42.0,0.0,24.52777777777778,3873.0,0.0,3868.0,7899.75,0.0,0.0,1188.3333333333333,40.0,29.0,8328.0,2503.605633802817
BGU9034,9,33.04746835443038,0.0,0.0,24.0,18.868083547086844,1.0,6938.63601236476,4479.3800124662375,62.70738618474907,7.702937874251497,133628283120.01244,3770.469713965227,688.9075109566269,3779.020488352512,6942.541937433883,0.0,0.0,1904.0361035422343,90.12667001980446,79.38167950935681,8212.906267021492,5075572784.945209
BGU9035,9,32.19809663250366,0.0,0.0,24.0,17.89957010884478,1.0,6881.230482578721,4588.093371347113,71.06045089797477,6.959359889477319,132837710037.18073,3911.944553163731,717.9726003181898,3921.514854717597,6929.24354439335,0.0,0.0,2177.018921095008,96.47764087460622,85.60039164490861,8206.611977196833,4771685635.23838
BGU9036,8,25.783783783783782,4.0,0.0,24.0,23.97297297297297,1.0,7679.546783625731,129.0,61.52222222222223,1.0907759882869692,24.08108108108108,3751.714285714286,-72.08108108108108,3758.142857142857,7903.108108108108,0.0,0.0,1729.1666666666667,40.0,29.0,8328.0,682.7129586623316
BGU9036,9,30.58050383351588,2.0,0.0,100.0,9.98477640342531,1.0,3598.964285714286,6931.177989130435,67.98866213151928,5.042763157894737,351527462893.01746,3449.668224299065,1811.915422885572,3453.871194379391,5476.56146179402,3326.0,3326.0,2292.5986842105262,230.84187457855697,221.7365935919056,7797.300952380952,18294444810.788788
BGU9037,8,27.678571428571427,4.0,0.0,24.0,25.25,5.0,8450.0,142.0,93.0,0.0,25.392857142857142,4120.0,0.0,4143.0,7996.357142857143,0.0,0.0,2591.8888888888887,40.0,29.0,8328.0,2242.0934579439254
BGU9037,9,33.35938668661182,0.0,0.0,24.0,19.29208229426434,1.0,7096.984130743724,4454.310230338245,64.63700457317073,7.015363933166891,127153241602.94205,3934.993042026162,682.4323964497041,3938.0821727019497,6980.253625332939,0.0,0.0,1945.351630073187,93.61104055016882,82.75627595611479,8213.506380172388,4838560624.023639
BGU9038,8,28.863636363636363,4.0,0.0,24.0,28.863636363636363,5.0,8134.0,145.0,79.0,0.0,28.227272727272727,4211.0,0.0,4227.0,7995.0,0.0,0.0,2200.9166666666665,40.0,29.0,8328.0,2498.5651041666665
BGU9038,9,32.65706535778868,0.0,0.0,24.0,20.146251372666462,5.0,6508.449323698351,4414.6575892857145,56.88336437885084,4.954623779437105,114636654964.65836,3947.680023923445,642.1843107387662,3951.129563135847,7016.707539984768,0.0,0.0,1651.1220770288858,90.7175519153466,79.83257825043317,8220.98287973288,4068344093.950209
BGU9039,8,25.764705882352946,4.0,0.0,24.0,24.558823529411764,5.0,8382.0,141.0,70.0,0.0,24.264705882352946,4097.0,0.0,4108.0,7995.176470588235,0.0,0.0,1966.6470588235293,40.0,29.0,8328.0,2231.9885057471265
BGU9039,9,31.153846153846157,0.0,0.0,100.0,19.508359409924005,1.0,7171.712123552124,4317.12908777969,66.6119634759923,7.0623434455886445,101962625266.90443,3928.700057570524,640.8283255322361,3933.6689734717415,7036.817893305123,0.0,0.0,2017.510659560293,86.66026739276755,75.88070460041016,8224.775174400971,3647128525.830827
BGU9041,8,40.78125,4.0,0.0,24.0,34.03125,5.0,3601.0,69.0,100.0,0.0,36.15625,1932.0,0.0,1960.0,8216.71875,0.0,0.0,2826.3125,40.0,28.0,8328.0,2585.5265225933204
BGU9041,9,32.083365446371225,0.0,0.0,24.0,18.418309501649887,5.0,3073.7205842081244,4427.309646856159,69.02483312997919,5.6740274599542335,117244574673.87738,2595.820005815644,661.5385790679908,2605.1971461852067,7010.81310123683,0.0,0.0,2004.0055382485289,68.29277757931997,56.43779340816426,8213.540833065294,4345766174.740687
BGU9042,8,41.87096774193548,4.0,0.0,24.0,36.16129032258065,5.0,8836.0,145.0,100.0,0.0,36.54838709677419,4205.0,0.0,4234.0,8111.0,0.0,0.0,2924.5882352941176,40.0,29.0,8328.0,2591.751401869159
BGU9042,9,33.9754939697203,0.0,0.0,24.0,20.503696934452105,1.0,7755.449523953453,4221.076580398812,62.59850646590978,7.337192604559325,113572991751.85371,4069.324354657688,620.857553304098,4075.7419264251616,7057.230641258318,0.0,0.0,1907.7824104234528,91.3692628650904,80.63858010853265,8225.252988414148,4311010419.229577
BGU9043,8,32.292682926829265,0.0,0.0,24.0,33.68292682926829,1.0,2594.256198347108,55.0,41.90459363957597,20.90495867768595,34.48780487804878,1612.6060606060605,-646.7317073170732,1605.1515151515152,7770.756097560976,0.0,0.0,1062.5588235294117,40.0,29.0,8356.0,2153.656025538707
BGU9043,9,31.52926556480676,0.0,0.0,24.0,17.402300396852088,1.0,2398.0544281893976,4486.345025641026,67.34979633401223,6.284025374855824,128010070497.77818,2428.743960011108,698.820337978061,2436.078033879478,7013.533333333334,0.0,0.0,2058.4228723404253,62.82128732300818,52.075695105190825,8244.230656519594,5061847070.753131
BGU9044,8,27.0,4.0,2.0,24.0,25.047619047619047,5.0,5575.0,68.0,100.0,0.0,25.452380952380956,1972.0,0.0,2000.0,8002.119047619048,0.0,0.0,2890.6666666666665,40.0,29.0,8328.0,2179.705577172503
BGU9044,9,27.236568096626407,4.0,2.0,100.0,17.680781758957654,1.0,4664.792341300437,4998.988054607508,78.84897959183674,7.786773794808405,82259417315.93976,2647.3052503052504,596.0481099656357,2656.3479853479853,7119.371624938635,3327.0,0.0,2393.0106257378984,60.0040215895862,49.215809816275744,8226.211725872367,4521178506.127813
BGU9045,8,26.666666666666668,4.0,0.0,24.0,25.23333333333333,5.0,8323.0,141.0,95.0,0.0,26.03333333333333,4090.0,0.0,4115.0,7996.333333333333,0.0,0.0,2660.5714285714284,40.0,29.0,8328.0,2303.627572016461
BGU9045,9,28.12872129288347,4.0,0.0,24.0,18.696646555352885,5.0,7075.772201860727,3829.607356102221,53.36693224179519,6.895546189771045,95066482097.73524,3885.264364207221,560.2516622340426,3884.912523599748,6992.794978383771,0.0,0.0,1509.645125958379,84.55893516706098,73.33288496901179,8223.363673193788,3097442711.267293
BGU9046,8,25.56,4.0,0.0,24.0,23.76,5.0,7230.0,122.0,46.0,0.0,24.44,3553.0,0.0,3550.0,7901.2,0.0,0.0,1280.1538461538462,40.0,29.0,8328.0,2758.6807980049875
BGU9046,9,32.50429076224129,0.0,0.0,100.0,18.664712573278504,1.0,6293.412925469484,4244.460504201681,56.85316874372453,6.866741806831975,123224581964.12991,3592.527383931053,625.4175595238095,3595.4249512670567,6968.825536352801,0.0,0.0,1641.583873056995,83.76895186370739,73.0465688134667,8224.687805611977,4488723439.628465
BGU9047,8,22.82051282051282,4.0,2.0,24.0,21.102564102564106,5.0,6575.0,114.0,94.0,0.0,21.05128205128205,3307.0,0.0,3332.0,7981.153846153846,0.0,0.0,2629.5789473684213,40.0,29.0,8328.0,2035.5758389261744
BGU9047,9,28.16594375262348,4.0,0.0,24.0,17.3595909342178,5.0,4694.544607714511,4377.902623612513,77.21646882886252,0.0,102918749656.65125,3300.082824168364,625.5041796426815,3309.2942575603124,7070.682734874569,0.0,0.0,2220.2602316602315,72.7748435945431,61.88974371952557,8227.327190019065,3518132353.188515
BGU9048,8,24.0,4.0,2.0,24.0,23.0,5.0,7064.222222222223,121.0,98.0,0.0,22.870967741935484,3509.0,0.0,3534.0,7988.612903225807,0.0,0.0,2544.9166666666665,40.0,29.0,8328.0,1815.687062937063
BGU9048,9,31.816468504932963,0.0,0.0,24.0,17.88577568394082,1.0,6105.554876160991,4449.372719558761,59.32897943878508,5.42566685319903,125997736090.32835,3542.3527054108217,666.2123853900496,3546.4567335243555,6986.7335338345865,0.0,0.0,1651.3745343718251,83.69372433466036,72.84319721490402,8218.38157200087,4699091908.783522
BGU9051,8,24.945945945945947,4.0,2.0,24.0,23.56756756756757,5.0,167.0,7.0,27.0,0.0,23.43243243243243,224.0,0.0,186.375,7869.75,0.0,0.0,765.5555555555555,40.0,29.0,8328.0,2089.4351032448376
BGU9051,9,26.83955642897249,4.0,0.0,0.0,16.94725090706112,5.0,117.41283924843424,4268.171442687747,15.301434034416824,0.0,81765255804.46962,1418.542732166891,630.8690239043825,1406.2390572390573,6847.580441640379,0.0,0.0,435.2104224240032,41.99358086184822,30.8111171547383,8217.250125966468,2781289450.4598927
BGU9052,8,42.67567567567568,4.0,0.0,24.0,39.69444444444444,5.0,1948.0,42.0,100.0,0.0,38.91666666666666,1218.0,15.416666666666666,1246.7142857142858,8226.083333333334,0.0,0.0,2901.1052631578946,40.0,29.0,8328.0,2273.928675400291
BGU9052,9,33.58357311012294,0.0,0.0,24.0,21.27920548786731,1.0,2002.3654625398744,4208.379142730888,66.52143676996826,6.241758241758242,104242751486.6816,2196.920681551117,610.8415780551703,2206.123344127171,7105.28084515731,0.0,0.0,2005.2177257525084,59.07121978816356,48.292342037826025,8228.026806726619,3566967142.529391
BGU9053,8,38.1764705882353,4.0,0.0,24.0,36.44117647058823,5.0,8185.0,133.0,100.0,0.0,36.6764705882353,3857.0,0.0,3886.0,8095.411764705882,0.0,0.0,2923.833333333333,40.0,29.0,8328.0,2378.068515497553
BGU9053,9,32.99935625080469,0.0,0.0,24.0,19.72858031410356,5.0,6746.436726272352,4374.540157136622,66.69500811688312,5.352032776552159,117926937935.40114,3766.0807726075504,643.4856317469971,3774.800292825769,7042.140988593156,0.0,0.0,2052.292514660228,88.1130420685742,77.21036496350365,8217.02918641073,4566360089.587752
BGU9054,8,24.26315789473684,4.0,0.0,24.0,23.054054054054053,5.0,4741.0,80.0,45.0,0.0,23.216216216216218,2335.0,0.0,2332.0,7898.972972972973,0.0,0.0,1267.8333333333333,40.0,29.0,8328.0,1832.3298969072168
BGU9054,9,33.57167832167832,0.0,0.0,100.0,17.87815041333423,1.0,4250.906336691488,4359.094957299715,57.27259752616556,7.064204198972036,133071166436.65147,2856.031917771166,677.6749148021929,2858.802763478732,6975.456499184823,0.0,0.0,1706.2938682322244,72.17878048780487,61.47976693461052,8217.30964750657,5005572420.564522
BGU9055,8,31.393939393939394,4.0,0.0,24.0,27.90909090909091,5.0,3913.0,71.0,63.19444444444444,0.0,28.0,2069.0,0.0,2076.0,7977.258064516129,0.0,0.0,1788.8,40.0,29.0,8328.0,2066.715025906736
BGU9055,9,30.14760147601476,2.0,0.0,24.0,17.527027027027028,5.0,2776.1009827177227,5179.919127086007,38.31809030773656,2.714632960622265,134592615859.063,2737.9608208955224,883.0889460154242,2735.3081232493,6650.431069958848,0.0,0.0,1176.0625814863104,72.17878856113488,61.306020161063245,8179.23361997226,6020181147.363334
BGU9056,8,39.68,4.0,0.0,24.0,38.24,1.0,10079.255319148937,162.0,99.59722222222224,3.3617021276595747,37.92,4698.0,-74.64,4726.181818181818,8123.72,0.0,0.0,2854.928571428572,40.0,29.0,8328.0,2466.189130434783
BGU9056,9,32.06125574272588,0.0,0.0,24.0,19.858259510161545,1.0,8792.646208061082,4202.241966375825,64.80466953599434,7.503327283726557,118078787917.37712,4369.97623707017,620.898160610139,4376.804031354984,7080.086897995812,0.0,0.0,2013.2964644826468,94.45193366784972,83.68522231575726,8226.185881389103,4446740139.084804
BGU9057,8,31.857142857142858,4.0,0.0,24.0,31.857142857142858,5.0,6445.0,103.0,91.0,0.0,31.142857142857142,2989.0,0.0,3012.0,8001.0,0.0,0.0,2541.736842105264,40.0,29.0,8328.0,2598.7675213675216
BGU9057,9,33.516409997475385,0.0,0.0,24.0,19.21682508794252,1.0,5519.438605189225,4402.188341750842,68.2289045517423,6.987655570171,121444496129.30144,3302.147970687711,656.9003590664273,3310.6739130434785,7014.54039497307,0.0,0.0,2062.990703851261,80.60402329274748,69.77399052841476,8216.177551933131,4620722385.132274
BGU9058,8,28.0,4.0,2.0,24.0,25.666666666666668,5.0,7445.0,144.0,77.0,0.0,26.83333333333333,4182.0,0.0,4197.0,7994.833333333333,0.0,0.0,2152.6,40.0,29.0,8328.0,2644.6145251396647
BGU9058,9,33.35970090515545,4.0,0.0,100.0,20.22875816993464,5.0,6109.978719231146,4446.632947976878,66.91135881104034,5.110076942169273,108386327826.66264,4080.602587244284,640.684899485741,4087.359313873006,7032.523060143347,0.0,0.0,2015.96964410328,93.5511905555926,82.77547377552382,8217.617819557567,3854465935.8764863
BGU9059,8,30.864864864864863,4.0,0.0,24.0,29.864864864864863,5.0,7114.0,124.0,54.0,0.0,28.75675675675676,3609.0,0.0,3611.0,7910.567567567567,0.0,0.0,1515.0526315789473,40.0,29.0,8328.0,2401.135782747604
BGU9059,9,33.02626925991412,0.0,0.0,24.0,18.931613531272816,1.0,6190.106582077716,4393.118437631248,65.50661241098678,7.043390611500432,117918478269.49754,3671.5120448179273,662.7699207654358,3677.032800672834,7018.273679485261,0.0,0.0,1962.7760643647332,87.04210066737355,76.29495819293648,8218.076483489327,4097034254.499773
BGU9060,8,40.1,4.0,0.0,24.0,31.41379310344828,5.0,4931.0,92.0,100.0,0.0,32.41379310344828,2668.0,0.0,2697.0,8187.068965517241,0.0,0.0,2927.0,40.0,29.0,8328.0,2553.249134948097
BGU9060,9,31.879798615481437,0.0,0.0,24.0,17.47824250105619,5.0,4179.457270968876,4416.423005565863,58.380366819508126,6.218514060619324,137063571936.79813,3090.385745978924,695.2602637099191,3095.047182903136,6936.459070464768,0.0,0.0,1754.9119706568856,76.5427897574124,65.66220274577103,8215.625496919856,5198206955.51129
BGU9061,8,31.066666666666663,4.0,2.0,24.0,30.73333333333333,5.0,7008.0,124.0,100.0,0.0,30.08888888888889,3472.0,0.0,3500.0,8099.066666666667,0.0,0.0,2818.5,40.0,28.0,8328.0,2296.27706185567
BGU9061,9,32.4055843408175,0.0,0.0,100.0,19.245633561643835,1.0,6031.59501773203,4531.999302487793,58.202937628609945,7.043869751858444,139149401147.23355,3590.642365456821,722.7470335339639,3593.6346274264247,6946.480825451419,0.0,0.0,1695.2286926340146,88.85319856796731,77.21585050380796,8210.84910760638,5011633932.391471
BGU9062,8,26.594594594594597,4.0,0.0,24.0,26.405405405405407,,8884.645161290322,146.0,43.41414141414141,9.758064516129032,26.18918918918919,4250.0,-100.64864864864865,4245.933333333333,7879.756756756757,0.0,0.0,1214.421052631579,40.0,29.0,8328.0,2292.152108433735
BGU9062,9,31.314064064064063,0.0,0.0,100.0,19.089092872570195,1.0,7668.05566539924,4225.130091438072,56.97495907354635,6.559412671077676,121882154148.47536,4076.426849315069,630.6172276936645,4077.76830271456,6999.854537431976,0.0,0.0,1657.6341307814992,91.61708574529668,80.72188786822933,8222.12363413504,4372752514.205664
BGU9063,8,35.2,4.0,0.0,24.0,35.97142857142857,5.0,4975.701492537313,94.0,94.4059405940594,0.8333333333333334,34.74285714285714,2727.230769230769,-184.05714285714285,2752.3076923076924,8019.314285714286,0.0,0.0,2677.2631578947367,40.0,29.0,8328.0,2296.4094827586205
BGU9063,9,34.07127672877329,0.0,0.0,24.0,19.55846279640229,1.0,4601.357995409335,4330.829129886507,68.75284334107863,7.278184480234261,123733038037.18063,3168.542458100558,635.8776533018868,3175.125489100056,7049.505530157794,0.0,0.0,2086.2397260273974,78.3025050862725,67.56202122535232,8218.988010404322,4594323593.871908
BGU9064,8,33.23529411764706,4.0,0.0,24.0,31.235294117647054,5.0,6967.0,123.0,100.0,0.0,31.235294117647054,3444.0,0.0,3472.0,8058.823529411765,0.0,0.0,2821.1666666666665,40.0,28.0,8328.0,2671.4198895027625
BGU9064,9,33.420980245061266,0.0,0.0,24.0,20.91021295089092,1.0,6186.743060939681,4244.120278539776,65.58093890358703,7.214093148647392,105292021847.98717,3606.2893557422967,600.8824481388848,3610.616979546091,7084.96114790287,0.0,0.0,1917.830038265306,82.28443711092777,70.39257947347882,8226.900912025947,3813968436.866332
BGU9065,8,30.86046511627907,4.0,0.0,24.0,28.11627906976744,5.0,6184.0,116.0,91.0,0.0,27.837209302325583,3366.0,0.0,3389.0,7996.53488372093,0.0,0.0,2541.8571428571427,40.0,29.0,8328.0,2399.0671428571427
BGU9065,9,32.83364887037738,0.0,0.0,24.0,19.69354131977916,1.0,5552.923169811321,4208.467589679043,64.4175485275443,6.694699011680144,114690985446.5428,3551.369179600887,616.5985423174178,3559.427976686095,7031.020238095238,0.0,0.0,1926.0051763183435,80.71012704707351,69.85161565250614,8228.159395166576,4081480439.8338633
BGU9066,8,24.818181818181817,4.0,0.0,24.0,23.51515151515152,5.0,6614.0,108.0,59.0,0.0,23.454545454545453,3143.0,0.0,3148.0,7914.0,0.0,0.0,1649.111111111111,40.0,29.0,8328.0,2291.4272300469484
BGU9066,9,31.03466803121402,0.0,0.0,24.0,18.018464908849072,1.0,5919.527445613024,4316.300638780136,65.19488855869243,8.318653961713451,120889514393.70906,3387.1753710830126,672.4995432399513,3393.7116496832828,6993.383630544125,0.0,0.0,2007.077485866312,81.98748183224717,71.15559620977578,8215.391280797327,4276125203.544233
BGU9067,8,36.642857142857146,4.0,2.0,24.0,33.53658536585366,5.0,5829.0,102.0,100.0,0.0,34.24390243902439,2958.0,0.0,2987.0,8216.878048780487,,,2926.0,40.0,29.0,8328.0,2196.5655080213905
